1681309014.000000, 1681309014.000000, 1681309014.000000
32.000000, 32.000000, 32.000000
-56,25,16
-56,25,16
-56,25,17
-56,25,17
-56,25,17
-57,25,17
-56,25,17
-56,25,17
-57,25,17
-56,25,16
-55,26,17
-56,25,18
-56,26,17
-55,26,17
-56,26,17
-57,25,17
-56,26,17
-55,26,17
-55,26,17
-56,25,17
-56,26,16
-55,27,17
-55,26,17
-56,27,17
-55,27,16
-56,25,16
-56,25,17
-56,26,16
-56,26,16
-56,26,17
-56,25,17
-56,25,17
-57,26,16
-57,26,17
-56,26,18
-56,26,17
-54,28,17
-55,26,18
-56,26,17
-56,27,16
-57,26,16
-55,26,17
-55,27,17
-54,28,16
-54,29,17
-53,28,18
-55,26,18
-56,26,18
-56,28,17
-54,27,18
-55,25,18
-56,27,18
-55,27,17
-54,27,17
-55,27,16
-55,27,16
-55,27,17
-56,27,17
-56,27,16
-53,27,17
-54,28,17
-55,26,17
-54,27,18
-56,26,17
-55,28,17
-55,27,17
-56,28,17
-55,28,16
-54,29,17
-55,28,17
-54,29,17
-54,28,17
-55,29,17
-55,27,17
-56,29,17
-55,27,17
-56,28,17
-53,28,17
-54,29,16
-52,31,15
-53,30,15
-54,31,15
-52,30,16
-55,30,16
-55,29,16
-54,26,19
-57,28,17
-56,24,18
-57,23,21
-58,23,20
-54,28,18
-55,26,19
-58,22,21
-57,23,20
-57,23,18
-58,23,13
-51,31,11
-50,31,10
-56,25,14
-58,24,16
-59,24,16
-57,23,18
-56,23,19
-54,26,15
-53,26,16
-58,22,17
-59,25,15
-58,25,15
-56,23,15
-58,22,14
-58,23,13
-58,22,14
-58,23,14
-57,23,15
-57,23,15
-58,23,15
-57,23,15
-57,23,15
-58,24,13
-57,22,15
-58,22,15
-58,24,15
-57,23,16
-57,22,17
-59,20,16
-60,18,16
-59,21,15
-58,20,15
-58,21,15
-57,19,15
-59,20,16
-60,20,15
-59,18,17
-60,18,17
-58,21,16
-57,20,15
-59,18,16
-60,17,17
-58,18,16
-60,17,15
-60,18,16
-59,16,18
-60,17,16
-59,17,16
-58,17,18
-62,12,20
-63,13,19
-58,18,19
-56,20,18
-60,14,18
-63,13,18
-62,15,16
-60,14,17
-63,12,19
-57,15,20
-56,17,18
-55,19,18
-59,16,17
-62,12,19
-59,15,20
-60,17,17
-59,16,18
-59,13,20
-61,15,17
-60,17,17
-59,15,19
-60,13,20
-59,16,19
-58,17,19
-59,16,19
-59,16,19
-59,17,19
-59,17,19
-58,16,19
-59,16,19
-59,16,19
-59,16,19
-59,16,19
-59,16,19
-59,17,19
-59,16,19
-59,17,19
-59,16,19
-59,17,18
-58,17,19
-61,15,19
-59,17,18
-57,18,18
-59,16,18
-59,16,18
-58,16,17
-60,17,15
-60,16,16
-60,14,17
-59,16,18
-59,15,18
-59,16,17
-59,16,17
-60,14,16
-59,16,17
-59,15,17
-60,16,17
-59,15,18
-60,16,18
-59,16,18
-59,16,19
-59,16,18
-60,16,18
-60,15,18
-59,16,18
-60,16,18
-60,14,17
-59,17,18
-59,15,18
-59,16,18
-59,16,18
-60,15,19
-59,15,18
-59,16,18
-58,16,18
-59,15,18
-59,16,18
-59,16,18
-59,16,18
-59,15,18
-59,16,19
-59,15,19
-59,16,19
-58,16,19
-60,15,19
-59,16,19
-58,16,19
-58,15,20
-59,16,19
-60,16,19
-59,16,19
-59,17,19
-59,15,19
-60,14,19
-60,16,19
-59,15,19
-58,16,20
-59,17,18
-59,15,19
-59,15,19
-59,16,17
-59,16,16
-59,16,16
-58,15,12
-58,13,11
-58,14,7
-55,23,7
-55,20,15
-57,14,18
-53,14,22
-50,1,26
-55,-1,30
-52,1,35
-48,-5,39
-47,-11,41
-50,-20,50
-49,-24,49
-50,-25,48
-57,-29,46
-60,-27,43
-57,-22,37
-53,-15,34
-50,-13,33
-48,-14,35
-56,-19,37
-51,-10,37
-51,-4,40
-48,-8,39
-52,-2,44
-48,-16,42
-48,-10,47
-40,-15,45
-39,-15,45
-43,-20,43
-43,-16,44
-46,-17,42
-53,-14,40
-54,-13,39
-45,-15,38
-48,-13,39
-48,-11,39
-46,-18,40
-43,-30,41
-44,-34,42
-46,-38,39
-48,-35,38
-50,-27,41
-44,-30,39
-45,-31,39
-44,-29,35
-47,-28,32
-54,-22,28
-53,-21,32
-46,-21,31
-43,-31,34
-41,-34,32
-55,-37,30
-57,-40,32
-54,-37,32
-50,-38,33
-48,-39,32
-48,-39,28
-48,-30,24
-48,-24,24
-44,-19,28
-45,-24,31
-53,-27,33
-54,-24,39
-59,-25,35
-45,-20,36
-41,-18,40
-42,-19,42
-42,-21,44
-43,-23,45
-41,-25,45
-44,-25,43
-48,-24,42
-49,-24,39
-51,-19,38
-49,-19,39
-46,-21,42
-48,-22,42
-44,-24,43
-41,-20,41
-39,-20,41
-41,-21,41
-43,-21,43
-50,-24,39
-53,-22,39
-50,-24,36
-48,-21,34
-52,-20,34
-51,-25,34
