1680512156.000000, 1680512156.000000, 1680512156.000000
32.000000, 32.000000, 32.000000
33,-1,54
33,-1,55
33,0,54
33,-1,55
33,-1,55
33,-1,55
33,-1,55
33,-1,55
32,-1,54
34,-1,55
34,-1,54
34,-1,55
34,-1,55
32,-1,55
33,-1,55
34,-1,54
33,-1,55
33,-1,55
34,-1,54
33,-1,55
32,-1,55
33,0,55
34,-1,55
33,-1,55
33,-1,55
33,-1,55
33,-1,55
33,-1,55
33,-1,55
33,-1,55
33,0,55
34,-1,55
33,-1,55
33,-1,55
33,-1,55
33,-1,55
33,-1,54
33,0,55
33,-1,55
33,-1,55
33,-1,55
33,0,55
36,-1,55
35,-1,54
31,-1,55
32,-1,55
34,0,55
35,-1,54
34,-1,54
33,-1,55
33,0,55
34,-1,54
35,-1,54
35,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,0,54
34,-1,54
33,0,55
32,-1,54
33,-1,54
33,-1,55
34,-1,55
35,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,55
34,-1,54
34,-1,55
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,55
34,-1,54
34,-1,55
33,-1,55
33,-1,54
34,-1,55
34,-1,54
34,-1,55
34,-1,54
34,0,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
34,0,52
35,-1,53
30,-1,58
31,-1,54
33,-1,55
34,-1,55
34,-1,54
34,-1,54
34,-1,55
33,-1,55
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,55
34,-1,54
34,0,54
34,0,54
34,-1,54
34,0,54
34,-1,54
34,0,55
34,-1,54
34,-1,55
33,-1,54
34,-1,54
34,-1,55
34,-1,54
34,0,55
33,0,55
34,-1,55
34,-1,55
34,-1,54
34,-1,54
34,0,54
34,0,55
33,0,54
34,-1,54
34,0,55
34,0,55
34,-1,54
34,0,54
34,0,54
34,0,55
34,-1,54
34,-1,54
34,0,55
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,55
34,-1,55
34,-1,54
34,0,54
34,-1,55
34,0,54
34,-1,55
34,-1,54
34,0,54
34,-1,55
34,-1,55
34,-1,55
34,-1,55
34,0,54
34,0,54
34,0,54
34,-1,55
34,-1,55
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,0,55
34,-1,55
34,-1,55
34,0,54
34,-1,54
33,-1,54
34,-1,54
34,0,54
34,-1,54
33,-1,55
34,-1,55
33,-1,54
34,0,54
34,-1,54
34,0,55
34,-1,54
34,0,54
34,-1,54
34,-1,54
34,0,55
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
32,0,55
35,-1,55
35,-1,54
34,0,55
33,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,54
33,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
33,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,54
34,-1,55
33,-1,55
34,-1,54
34,-1,54
33,-1,55
34,-1,54
34,-1,54
34,-1,55
34,-1,54
34,-1,54
34,-1,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
33,-1,55
34,-1,55
34,-1,55
33,-1,55
33,-1,54
34,-1,55
34,-1,54
33,-1,54
34,-1,55
33,-1,55
33,-1,55
33,-1,55
34,-1,55
34,-1,55
33,-1,55
34,-1,55
34,-1,55
34,-1,55
33,-1,55
33,-1,55
34,-1,55
33,-1,55
34,-1,55
34,-1,55
34,-1,55
33,-1,55
34,-1,55
34,-1,55
33,-1,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
33,-1,55
34,-1,55
34,-1,55
34,-1,54
34,-1,55
33,-1,55
34,-1,55
34,-1,55
34,-1,55
34,-1,55
33,-1,54
33,-1,55
34,-1,54
34,-1,55
33,-1,54
