1681911794.000000, 1681911794.000000, 1681911794.000000
32.000000, 32.000000, 32.000000
-1,7,64
-1,7,64
0,7,64
0,7,64
-1,7,64
0,7,64
-1,7,64
0,7,64
0,7,63
0,7,64
-1,7,64
0,7,64
0,7,64
0,7,64
-1,7,64
0,7,64
0,7,64
0,7,64
-1,7,64
0,7,64
-1,7,64
0,7,64
0,7,64
0,7,63
0,7,63
1,7,63
-1,7,64
-1,8,65
-2,7,65
1,7,64
1,7,65
-1,7,65
-2,6,64
-2,5,63
-2,5,63
-3,4,63
-1,5,63
0,4,63
-1,4,64
-3,4,63
-3,3,64
-1,3,63
-1,4,64
-1,3,64
-2,4,65
-2,4,65
0,4,64
0,4,65
0,4,65
-2,4,65
-2,3,64
-1,3,64
-1,3,63
0,3,63
-1,3,63
-2,3,63
-3,3,63
-3,4,64
-2,4,65
-2,4,65
-2,4,64
-2,4,64
-1,5,65
-1,5,67
0,4,67
2,3,64
-4,-4,66
-15,-3,71
-12,7,71
-12,12,66
-5,18,58
-3,18,57
-6,15,59
1,13,56
-4,12,57
-2,11,60
0,11,61
0,11,61
-3,11,62
-5,11,63
-8,11,64
-10,11,65
-11,12,64
-12,13,63
-11,13,63
-11,13,63
-12,13,64
-12,13,63
-9,14,62
-8,14,62
-5,14,63
-4,13,63
-4,13,63
-4,12,63
-4,13,62
-6,13,62
-7,13,61
-9,14,61
-11,15,60
-13,16,61
-13,16,62
-16,17,60
-20,18,58
-19,19,56
-16,19,60
-14,19,63
-10,18,68
-6,18,69
3,18,68
6,24,65
0,24,58
-13,27,47
-24,29,47
-10,27,46
-13,20,49
-15,19,52
-13,13,57
-21,11,59
-10,9,62
-9,4,70
-12,3,74
-4,1,74
-5,3,67
-4,6,65
-15,4,65
-15,4,62
-25,5,53
-30,7,51
-33,10,51
-31,8,63
-18,8,68
-15,9,65
-18,6,63
-20,5,65
-16,5,60
-10,6,65
-9,6,66
-7,9,63
-2,9,62
-1,10,64
-5,7,65
-3,4,65
-3,2,65
-6,-2,67
-6,-3,65
-2,-1,64
-2,-1,64
-2,-1,65
-4,0,65
-3,2,65
-6,1,66
-6,1,66
-3,0,64
1,4,66
3,4,70
2,6,70
2,6,65
-3,6,61
-11,7,60
-16,8,58
