1679581053.00
64.000000
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
0.00
0.01
0.01
-0.00
-0.03
-0.05
-0.05
0.00
0.13
0.36
0.66
1.01
1.37
1.72
2.06
2.40
2.79
3.24
3.80
4.42
5.06
5.66
6.20
6.68
7.15
7.68
8.31
9.14
10.09
11.04
11.88
12.56
13.14
13.76
14.65
15.96
17.91
20.32
22.90
25.38
27.58
29.57
31.68
34.32
37.81
42.54
48.15
54.10
59.83
64.97
69.58
74.14
79.34
85.71
93.76
103.00
112.62
121.73
129.77
136.75
143.30
150.75
157.77
166.64
177.95
191.79
206.97
220.57
228.25
225.36
208.53
176.87
132.76
80.05
23.07
-34.94
-92.44
-149.16
-205.23
-260.37
-313.74
-363.86
-409.81
-450.87
-486.45
-515.66
-537.12
-549.07
-549.77
-538.13
-513.92
-478.33
-433.47
-381.98
-326.48
-269.24
-211.96
-155.91
-102.13
-51.48
-4.92
36.65
72.59
102.62
126.88
145.89
160.34
170.96
178.35
182.93
184.97
184.72
182.43
178.46
173.22
167.11
160.49
153.61
146.59
139.53
132.45
125.41
118.46
111.67
105.12
98.86
92.92
87.32
82.07
77.18
72.65
68.50
64.73
61.34
58.36
55.78
53.58
51.76
50.29
49.12
48.18
47.34
46.49
45.43
44.00
42.02
39.34
35.88
31.60
26.55
20.80
14.53
7.97
1.39
-4.93
-10.73
-15.77
-19.89
-22.98
-25.01
-26.00
-26.06
-25.31
-23.92
-22.04
-19.85
-17.46
-14.99
-12.50
-10.02
-7.59
-5.23
-2.92
-0.66
1.59
3.86
6.17
8.56
11.09
13.72
16.45
19.27
22.21
25.28
28.52
31.96
35.66
39.66
43.90
48.32
52.88
57.56
62.36
67.28
72.33
77.56
83.04
88.59
94.13
99.60
104.97
110.22
115.38
120.47
125.54
130.67
135.61
140.17
144.16
147.35
149.48
150.18
148.94
145.05
139.82
133.75
127.11
120.11
112.90
105.61
98.33
91.19
84.32
77.88
71.72
65.77
59.99
54.39
49.00
43.82
38.94
34.43
30.39
26.69
23.27
20.07
17.09
14.33
11.78
9.44
7.32
5.44
3.65
1.88
0.09
-1.71
-3.47
-5.13
-6.64
-7.95
-9.04
-9.94
-10.67
-11.26
-11.67
-11.87
-11.85
-11.63
-11.26
-10.82
-10.45
-10.19
-10.04
-9.88
-9.57
-8.96
-8.00
-6.75
-5.42
-4.26
-3.45
-3.06
-2.99
-3.07
-3.13
-3.22
-3.62
-4.83
-7.38
-11.66
-17.70
-25.18
-33.53
-42.21
-50.99
-60.02
-69.84
-81.08
-94.11
-108.83
-124.64
-140.67
-156.10
-170.55
-184.14
-197.47
-211.42
-227.05
-245.42
-267.16
-292.00
-318.18
-342.39
-360.37
-368.25
-363.97
-348.10
-323.64
-294.72
-265.16
-237.28
-211.78
-188.36
-166.57
-146.43
-128.31
-112.55
-99.06
-87.24
-76.25
-65.52
-54.91
-44.80
-35.88
-28.69
-23.41
-19.70
-16.93
-14.40
-11.75
-9.06
-6.85
-5.76
-6.24
-8.41
-11.94
-16.20
-20.44
-24.00
-26.43
-27.48
-27.18
-25.75
-23.58
-21.09
-18.64
-16.46
-14.65
-13.21
-12.09
-11.29
-10.82
-10.64
-10.66
-10.71
-10.60
-10.18
-9.40
-8.25
-6.70
-4.65
-1.93
1.53
5.71
10.39
15.33
20.23
24.89
29.11
32.69
35.35
36.90
37.29
36.66
35.35
33.76
32.19
30.77
29.49
28.33
27.30
26.39
25.54
24.64
23.50
21.99
20.09
17.83
15.13
11.83
7.62
2.31
-4.05
-11.01
-17.86
-23.90
-28.70
-32.20
-34.75
-36.81
-38.79
-40.79
-42.69
-44.11
-44.52
-43.31
-39.94
-34.04
-25.51
-14.70
-2.34
10.53
22.81
33.52
42.06
48.30
52.52
55.15
56.67
57.42
57.51
56.98
55.86
54.23
52.27
50.13
47.94
45.77
43.62
41.52
39.55
37.86
36.53
35.60
35.02
34.65
34.29
33.76
33.00
32.04
31.05
30.19
29.57
29.10
28.57
27.70
26.34
24.56
22.59
20.77
19.31
18.25
17.41
16.55
15.50
14.23
12.87
11.58
10.51
9.73
9.23
9.02
9.11
9.51
10.14
10.83
11.28
11.20
10.41
9.03
7.52
6.54
6.78
8.64
12.15
16.92
22.28
27.56
32.23
36.07
39.15
41.69
43.94
46.19
48.63
51.40
54.59
58.27
62.41
66.88
71.46
75.87
79.84
83.12
85.63
87.44
88.81
90.12
91.80
94.18
97.40
101.23
105.14
108.41
110.53
111.35
111.20
