1681309014.000000, IBI
99.265625,0.531250
124.609375,0.562500
125.046875,0.437500
125.453125,0.406250
133.156250,0.546875
174.437500,0.781250
175.156250,0.718750
175.843750,0.687500
176.625000,0.781250
217.687500,0.468750
218.234375,0.546875
218.812500,0.578125
227.234375,0.515625
227.625000,0.390625
258.515625,0.562500
350.546875,0.625000
351.140625,0.593750
351.750000,0.609375
352.406250,0.656250
353.125000,0.718750
353.828125,0.703125
354.562500,0.734375
355.406250,0.843750
356.187500,0.781250
356.968750,0.781250
357.640625,0.671875
358.390625,0.750000
359.078125,0.687500
359.890625,0.812500
360.718750,0.828125
361.531250,0.812500
362.343750,0.812500
363.125000,0.781250
363.890625,0.765625
364.687500,0.796875
365.515625,0.828125
366.343750,0.828125
367.109375,0.765625
367.937500,0.828125
368.843750,0.906250
369.750000,0.906250
370.640625,0.890625
371.421875,0.781250
372.171875,0.750000
376.093750,0.765625
376.921875,0.828125
377.796875,0.875000
378.625000,0.828125
379.437500,0.812500
380.312500,0.875000
381.156250,0.843750
381.968750,0.812500
382.703125,0.734375
383.468750,0.765625
384.218750,0.750000
385.031250,0.812500
385.828125,0.796875
386.562500,0.734375
387.390625,0.828125
388.265625,0.875000
389.156250,0.890625
389.968750,0.812500
390.796875,0.828125
391.703125,0.906250
395.640625,0.796875
396.437500,0.796875
397.187500,0.750000
397.921875,0.734375
398.671875,0.750000
399.515625,0.843750
400.312500,0.796875
401.078125,0.765625
401.828125,0.750000
402.656250,0.828125
403.468750,0.812500
404.265625,0.796875
405.031250,0.765625
405.843750,0.812500
406.687500,0.843750
407.468750,0.781250
408.218750,0.750000
409.000000,0.781250
409.750000,0.750000
410.468750,0.718750
411.250000,0.781250
412.046875,0.796875
412.765625,0.718750
413.515625,0.750000
414.343750,0.828125
415.187500,0.843750
416.015625,0.828125
416.812500,0.796875
417.531250,0.718750
418.296875,0.765625
419.093750,0.796875
419.921875,0.828125
420.687500,0.765625
421.484375,0.796875
426.000000,0.781250
426.828125,0.828125
427.671875,0.843750
428.500000,0.828125
429.281250,0.781250
430.078125,0.796875
430.906250,0.828125
431.750000,0.843750
432.531250,0.781250
433.328125,0.796875
434.156250,0.828125
435.000000,0.843750
435.843750,0.843750
436.625000,0.781250
437.375000,0.750000
438.171875,0.796875
439.031250,0.859375
439.906250,0.875000
440.687500,0.781250
441.437500,0.750000
442.187500,0.750000
442.953125,0.765625
443.765625,0.812500
444.578125,0.812500
445.343750,0.765625
446.062500,0.718750
446.828125,0.765625
447.640625,0.812500
448.453125,0.812500
449.218750,0.765625
450.000000,0.781250
450.781250,0.781250
451.609375,0.828125
452.390625,0.781250
453.062500,0.671875
453.921875,0.859375
454.734375,0.812500
455.562500,0.828125
456.296875,0.734375
457.062500,0.765625
457.875000,0.812500
458.718750,0.843750
459.609375,0.890625
460.421875,0.812500
461.218750,0.796875
462.062500,0.843750
462.937500,0.875000
463.734375,0.796875
464.562500,0.828125
465.406250,0.843750
466.265625,0.859375
467.125000,0.859375
467.906250,0.781250
468.734375,0.828125
469.578125,0.843750
470.453125,0.875000
471.265625,0.812500
472.109375,0.843750
472.984375,0.875000
473.843750,0.859375
474.671875,0.828125
475.468750,0.796875
476.312500,0.843750
477.187500,0.875000
478.046875,0.859375
478.812500,0.765625
479.593750,0.781250
480.406250,0.812500
481.250000,0.843750
482.062500,0.812500
482.843750,0.781250
483.656250,0.812500
484.515625,0.859375
485.312500,0.796875
486.062500,0.750000
486.843750,0.781250
487.656250,0.812500
488.406250,0.750000
489.140625,0.734375
489.906250,0.765625
490.671875,0.765625
491.406250,0.734375
492.109375,0.703125
492.890625,0.781250
493.625000,0.734375
494.359375,0.734375
495.156250,0.796875
495.984375,0.828125
496.781250,0.796875
497.515625,0.734375
498.296875,0.781250
499.062500,0.765625
499.859375,0.796875
500.625000,0.765625
501.390625,0.765625
502.203125,0.812500
