1679992499.000000, 1679992499.000000, 1679992499.000000
32.000000, 32.000000, 32.000000
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,7,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
24,6,59
25,8,63
27,7,63
27,5,63
31,6,69
31,4,72
24,-1,65
20,-6,62
13,-7,66
7,-3,71
4,-4,71
-4,-2,71
-8,0,70
-12,-1,66
-17,0,62
-20,-2,60
-16,-4,59
-14,-4,57
-17,-3,55
-21,3,51
-19,5,53
-21,7,51
-24,12,53
-26,11,53
-22,9,54
-21,8,55
-22,8,56
-23,9,56
-24,9,57
-27,12,58
-28,12,57
-28,11,56
-24,11,55
-22,10,55
-28,9,57
-29,7,58
-27,8,58
-29,10,59
-30,12,60
-29,15,60
-29,16,59
-30,17,58
-28,17,57
-27,17,57
-29,16,56
-28,15,56
-27,14,56
-27,12,56
-28,12,57
-28,12,57
-27,13,58
-27,13,58
-26,12,57
-28,12,56
-28,12,56
-30,14,54
-31,18,54
-32,24,55
-33,28,54
-31,26,52
-29,21,54
-30,18,56
-25,13,63
-25,5,63
-22,-2,59
-20,-9,57
-19,-9,58
-17,-14,58
-14,-12,58
-13,-7,58
-16,-8,56
-16,-6,56
-15,-3,55
-15,-4,53
-16,-5,52
-15,-1,55
-13,-7,56
-11,-12,55
-6,-10,57
4,-13,68
4,-14,72
5,-9,82
3,-7,81
-2,-4,77
-2,-4,71
1,-4,68
2,-1,66
0,1,64
-1,3,61
-3,7,62
0,7,65
-4,4,51
0,26,85
-11,14,75
1,1,50
3,3,56
0,3,65
-1,3,67
0,3,67
2,5,68
3,5,67
5,5,66
7,5,64
8,5,64
9,4,64
9,5,64
8,5,64
5,7,65
5,6,64
6,6,64
8,6,64
8,6,64
7,6,64
6,6,63
8,7,64
8,7,64
10,8,65
15,11,66
24,20,71
46,35,73
34,17,58
31,14,55
16,8,43
-12,1,51
-24,1,59
-25,-11,63
-22,-7,74
-5,-1,83
15,-2,74
21,-2,70
24,-7,54
28,-11,53
26,-14,56
20,-20,53
16,-23,54
17,-25,58
12,-26,60
13,-26,59
17,-23,60
22,-23,60
27,-22,55
27,-24,51
29,-25,52
30,-24,53
28,-24,52
24,-23,52
25,-23,54
25,-23,54
22,-23,55
20,-21,54
20,-21,54
24,-20,56
24,-20,56
25,-19,54
27,-17,54
27,-15,55
24,-9,54
26,-6,55
29,-2,56
32,-4,51
34,-8,49
36,-11,43
38,-11,42
36,-13,41
41,-10,46
45,-10,50
35,-11,42
47,0,51
48,3,51
51,8,49
54,13,51
59,20,52
63,21,51
59,19,50
50,17,45
46,17,44
42,19,43
38,19,42
37,19,41
49,24,44
53,24,39
49,23,35
42,22,30
37,21,28
39,24,31
42,26,30
44,27,29
46,27,27
44,29,26
52,35,28
54,31,22
51,32,22
49,35,8
59,38,16
65,36,17
59,35,15
54,33,12
46,35,9
43,38,6
40,40,4
43,43,-1
48,46,-4
43,46,-2
46,48,-1
40,48,0
38,49,-2
34,50,-5
26,52,-11
29,53,-19
43,57,-29
55,56,-27
54,45,-14
48,43,-6
53,43,5
55,41,10
47,58,3
18,64,-15
11,60,-18
23,54,-16
23,53,-12
23,57,-2
37,53,-5
38,54,-11
23,60,-2
31,52,-16
25,56,-13
24,63,-4
26,64,-17
18,62,-16
16,63,-6
19,62,-7
18,60,-11
17,62,-15
14,60,-9
16,58,-16
13,59,-14
13,60,-11
14,55,-16
14,59,-15
15,61,-12
20,58,-10
19,61,-12
29,64,-1
28,52,-7
17,56,-9
31,61,-5
32,66,-9
35,62,2
32,62,2
27,57,-6
29,54,-3
28,57,-3
42,58,-1
53,65,-1
52,68,1
61,49,-28
66,38,-3
55,47,3
60,48,-6
73,47,5
57,24,-13
72,20,-4
99,21,12
92,38,20
73,38,21
81,17,24
79,18,31
65,-2,24
59,-21,17
54,-27,15
39,-34,7
34,-35,3
13,-35,-1
0,-33,-4
-12,-35,-9
-20,-33,6
-23,-32,11
-34,-33,15
-37,-35,20
-40,-38,21
-41,-43,23
-40,-44,21
-45,-42,23
-44,-46,23
-41,-48,21
-40,-48,27
-41,-50,27
-41,-50,20
-42,-47,17
-43,-48,18
-41,-44,19
-49,-37,25
-51,-40,22
-42,-41,24
-42,-40,23
-49,-43,19
-41,-37,35
-42,-38,37
-52,-40,29
-56,-41,25
-58,-42,20
-59,-48,15
-60,-48,14
-70,-44,14
-70,-35,5
-68,-28,8
-58,-29,2
-45,-37,-15
-32,-35,-7
-28,-36,-18
-22,-36,-24
16,-37,3
20,-51,-6
27,-52,0
34,-46,46
26,-46,41
34,-38,62
34,-34,74
32,-32,84
30,-26,82
34,-28,70
49,-14,103
27,-14,93
29,-13,101
35,-21,103
36,-30,92
42,-37,79
46,-56,60
51,-62,44
39,-71,2
14,-68,-28
-1,-65,-36
-20,-52,-52
-34,-44,-54
-49,-23,-40
-63,-16,-24
-71,-12,-21
-78,-8,-4
-64,-21,0
-61,-24,-4
-51,-27,1
-54,-33,0
-54,-35,4
-60,-27,6
-62,-25,5
-59,-25,1
-62,-26,3
-62,-25,7
-53,-30,6
-55,-31,3
-53,-33,7
-56,-31,9
-55,-31,4
-57,-32,2
-57,-32,7
-60,-32,4
-53,-34,6
-52,-36,5
-60,-34,8
-55,-34,11
-51,-35,3
-56,-37,-1
-58,-36,0
-53,-35,10
-55,-35,11
-56,-33,6
-54,-32,8
-52,-33,10
-56,-32,12
-56,-30,13
-54,-31,12
-54,-32,10
-56,-32,12
-56,-31,12
-54,-34,9
-55,-34,9
-57,-33,10
-56,-33,12
-54,-33,10
-56,-34,8
-57,-33,9
-55,-32,11
-53,-33,10
-56,-35,8
-61,-33,6
-56,-31,10
-51,-34,9
-51,-37,9
-49,-36,16
-51,-39,15
-51,-39,15
-47,-39,22
-49,-42,18
-50,-41,21
-44,-36,30
-44,-37,26
-51,-40,17
-49,-38,25
-47,-38,27
-46,-39,22
-45,-37,25
-49,-38,23
-50,-41,22
-50,-41,23
-46,-39,25
-46,-38,21
-47,-38,23
-46,-37,25
-46,-40,24
-45,-39,26
-46,-38,29
-47,-39,26
-47,-40,24
-45,-40,26
-45,-40,25
-47,-40,24
-45,-40,26
-46,-40,25
-45,-39,27
-47,-39,26
-47,-37,28
-53,-35,30
-42,-43,27
-42,-45,20
-45,-44,18
-40,-39,23
-48,-40,26
-52,-39,22
-54,-36,25
-49,-38,30
-45,-38,34
-48,-39,27
-45,-40,30
-35,-39,31
-42,-37,27
-48,-34,29
-46,-36,32
-46,-38,33
-42,-42,31
-42,-40,31
-45,-36,32
-50,-39,26
-47,-38,26
-43,-36,29
-45,-35,28
-46,-35,27
-47,-38,26
-49,-38,26
-50,-37,23
-49,-37,24
-49,-34,28
-44,-35,28
-40,-38,25
-44,-38,30
-54,-37,31
-55,-33,35
-43,-36,27
-40,-34,24
-47,-32,25
-54,-31,23
-49,-32,20
-52,-33,17
-58,-38,20
-55,-40,21
-53,-37,22
-57,-35,18
-59,-33,20
-48,-29,32
-47,-28,32
-51,-32,25
-46,-30,33
-48,-29,36
-48,-34,23
-49,-35,21
-53,-37,24
-48,-31,34
-50,-28,30
-53,-28,17
-55,-28,17
-57,-24,21
-50,-24,27
-51,-25,24
-60,-25,17
-62,-23,18
-57,-21,21
-52,-21,21
-56,-22,20
-60,-22,19
-58,-23,18
-57,-23,18
-58,-21,21
-58,-21,20
-58,-23,19
-60,-22,18
-59,-23,19
-58,-23,19
-57,-22,20
-56,-22,19
-59,-22,18
-59,-22,18
-57,-22,20
-59,-23,18
-60,-23,17
-58,-23,18
-57,-23,20
-57,-23,21
-59,-23,17
-59,-23,18
-58,-22,21
-57,-22,20
-58,-23,18
-58,-22,21
-58,-22,21
-57,-23,19
-58,-23,19
-58,-23,19
-57,-22,19
-58,-22,19
-58,-22,20
-58,-22,18
-58,-22,19
-58,-21,21
-58,-21,22
-57,-23,18
-58,-22,20
-58,-22,21
-57,-23,20
-57,-22,20
-58,-22,19
-59,-23,20
-58,-23,20
-58,-22,20
-58,-23,19
-58,-23,19
-58,-22,18
-58,-22,18
-58,-21,19
-58,-22,21
-57,-22,20
-57,-22,20
-57,-22,20
-58,-23,20
-58,-22,20
-58,-22,19
-58,-22,18
-58,-22,21
-58,-22,19
-58,-23,17
-57,-23,18
-59,-22,19
-58,-22,18
-58,-23,17
-58,-22,18
-58,-22,19
-58,-22,18
-59,-23,16
-59,-22,16
-58,-22,18
-57,-23,18
-59,-23,15
-59,-23,17
-58,-22,18
-58,-22,17
-59,-23,16
-59,-23,15
-59,-23,16
-58,-22,17
-59,-22,17
-59,-22,17
-58,-22,17
-58,-23,15
-58,-23,16
-59,-22,16
-59,-22,16
-60,-23,14
-56,-21,19
-60,-26,9
-61,-25,10
-59,-24,14
-57,-24,12
-59,-24,11
-59,-21,13
-58,-21,13
-61,-22,6
-65,-23,3
-62,-23,6
-60,-20,11
-56,-21,10
-59,-22,6
-60,-27,-1
-58,-28,-2
-59,-28,3
-58,-28,4
-58,-27,4
-59,-26,3
-60,-27,1
-57,-26,-1
-61,-26,-4
-62,-24,-2
-58,-26,-4
-58,-26,-6
-58,-26,-8
-59,-25,-8
-58,-25,-9
-57,-27,-12
-58,-27,-11
-58,-27,-11
-59,-26,-11
-60,-25,-12
-58,-26,-12
-57,-26,-13
-58,-26,-13
-57,-26,-13
-57,-26,-13
-57,-27,-16
-57,-27,-16
-57,-26,-13
-57,-27,-14
-57,-27,-15
-57,-27,-15
-57,-26,-15
-57,-27,-15
-56,-27,-15
-56,-26,-15
-57,-26,-15
-58,-25,-15
-59,-24,-15
-54,-26,-16
-55,-27,-19
-59,-12,3
-54,-29,-13
-45,-28,-14
-46,-38,-20
-50,-41,-21
-51,-40,-16
-52,-38,-5
-54,-37,-4
-56,-36,-3
-55,-37,-3
-53,-37,-2
-51,-38,-4
-51,-39,-5
-51,-39,-6
-51,-39,-7
-52,-39,-8
-52,-40,-8
-51,-40,-6
-51,-39,-5
-51,-40,-4
-50,-40,-4
-50,-41,-4
-49,-43,-4
-49,-43,-3
-48,-44,0
-48,-45,0
-48,-45,-1
-47,-46,0
-47,-46,0
-47,-45,0
-46,-44,1
-47,-44,2
-47,-42,1
-47,-40,0
-46,-43,-1
-44,-43,-2
-44,-42,0
-43,-42,6
-43,-43,7
-42,-48,13
-38,-50,18
-37,-53,21
-33,-57,22
-31,-59,23
-25,-59,27
-23,-60,23
-22,-60,23
-20,-58,20
-22,-57,17
-23,-58,19
-25,-58,23
-26,-59,24
-25,-62,25
-22,-62,23
-19,-61,22
-18,-61,21
-17,-60,21
-18,-59,19
-19,-57,21
-20,-57,21
-21,-56,22
-20,-57,24
-19,-57,24
-17,-59,25
-16,-59,24
-14,-57,20
-12,-56,17
-12,-54,14
-12,-50,9
-12,-45,6
-11,-46,9
-7,-45,13
-4,-42,14
4,-30,31
13,-23,49
29,-21,53
40,-13,53
44,-7,66
39,1,67
26,10,65
37,9,77
31,4,82
22,-3,78
6,-5,74
23,8,64
19,7,58
14,10,36
26,21,38
98,54,118
48,18,32
25,7,40
34,21,53
39,17,46
42,17,50
39,16,46
39,18,46
38,20,47
40,20,48
38,20,46
40,20,48
40,21,48
38,21,46
36,20,47
38,21,47
35,22,46
36,22,46
38,22,47
37,21,47
37,21,47
38,20,47
38,22,47
39,21,46
38,22,46
37,21,45
40,21,46
39,21,46
40,21,47
40,21,46
40,21,45
39,20,46
39,21,46
40,21,46
39,21,46
39,21,46
39,21,45
40,21,45
40,20,46
40,20,45
40,20,45
40,20,45
41,21,45
40,20,45
39,20,45
44,21,44
41,19,44
38,20,46
42,21,45
40,21,44
38,19,45
39,19,46
40,21,45
43,20,43
45,19,44
43,18,45
40,19,45
42,20,44
43,20,44
41,20,44
40,22,42
42,24,42
44,25,40
43,26,39
40,27,40
42,29,37
44,29,37
39,31,36
41,33,36
45,33,35
40,34,34
36,36,33
36,41,32
45,42,26
39,43,24
32,47,25
38,46,25
41,46,22
30,52,20
30,54,20
31,54,19
25,57,19
25,56,18
26,60,13
25,64,7
27,71,12
34,77,17
22,61,9
-14,36,2
-12,59,-21
-12,66,-26
-6,69,2
-1,53,8
7,49,-2
3,64,-5
2,54,-17
-9,64,-6
2,66,-1
-3,68,11
-10,62,3
-6,67,-2
-3,72,-4
-16,65,-6
-20,62,-5
-20,63,-4
-18,59,-5
-16,53,-4
-8,60,-6
-2,64,-2
5,62,1
3,60,5
-6,60,9
-18,64,20
-4,64,21
18,59,20
22,55,14
20,55,12
18,54,12
19,54,12
19,57,16
13,62,17
5,61,17
-5,61,17
-10,58,11
-11,56,10
-11,56,8
-9,54,9
-5,54,13
-7,61,13
-5,62,14
-1,60,17
1,61,19
1,63,16
2,69,12
4,72,8
9,76,5
14,68,10
16,61,13
20,56,13
