1658393963.000000, 1658393963.000000, 1658393963.000000
32.000000, 32.000000, 32.000000
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,3,49
38,2,48
38,2,49
38,2,49
38,2,48
38,2,49
38,3,48
38,2,49
38,2,48
38,2,48
38,3,49
38,2,48
38,2,48
38,2,49
38,2,48
38,2,48
38,2,48
38,2,48
38,3,48
38,3,48
38,3,48
38,2,48
39,2,48
38,2,48
39,2,48
39,3,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
40,2,48
39,2,48
38,2,48
39,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
39,3,48
38,2,48
39,3,48
38,3,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,3,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
39,2,48
38,2,48
38,2,49
39,2,48
38,2,48
38,2,48
39,2,48
38,2,48
38,3,48
38,2,48
38,2,48
39,2,48
38,2,48
38,2,48
39,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,3,48
38,2,48
38,2,48
38,2,48
39,2,48
38,2,48
38,2,48
38,2,48
38,2,49
38,3,48
38,2,48
38,2,48
39,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,49
38,2,48
38,2,48
38,2,48
38,3,48
38,2,49
39,2,48
38,2,48
38,2,48
39,2,48
38,2,48
38,2,48
38,2,48
38,2,49
38,2,48
38,2,48
38,2,49
38,2,48
39,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,3,48
38,2,48
38,2,48
38,2,48
38,2,48
38,3,48
38,2,48
38,2,48
38,2,48
38,2,48
37,2,49
38,2,48
38,2,49
38,2,48
38,2,49
38,2,49
38,2,49
39,2,48
39,2,48
38,2,48
38,2,48
38,3,48
38,3,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
38,2,48
39,2,48
38,2,48
38,2,48
39,2,48
38,2,49
38,2,48
38,2,48
39,2,48
38,2,48
38,2,48
38,3,48
38,2,48
39,2,48
39,2,48
38,3,48
38,2,48
38,2,48
38,2,48
39,3,48
38,2,48
38,2,48
38,2,48
40,2,48
40,2,48
39,3,47
39,2,48
39,2,47
38,2,48
38,3,48
39,2,48
39,2,48
38,2,48
39,2,48
39,2,48
39,2,48
39,2,48
39,2,48
39,2,48
38,2,48
39,2,48
39,2,48
39,2,48
38,2,48
39,2,48
38,2,48
39,3,48
39,2,48
38,2,48
38,2,48
39,2,48
39,2,48
38,2,48
39,2,48
38,2,48
38,2,48
39,2,48
39,3,48
38,2,48
38,2,48
39,2,48
39,2,48
38,2,48
38,2,48
39,2,48
38,2,48
